quizzes,solutions
020089004001003520900001360070200006090300000406005730100047850500000090739600001,623589174841763529957421368375214986298376415416895732162947853584132697739658241
008049027000036500509700000214000050800010470096000302003674000681200000002100095,368549127127836549549721863214367958835912476796458312953674281681295734472183695
030100090058000060000074302700802010000000209040956000020030604300685000001029870,237168495458293167916574382793842516685317249142956738829731654374685921561429873
009780000147300020060001005000000003604050800001067209092004300008609070530002041,259786134147395628863241795975128463624953817381467259792514386418639572536872941
001900050070030206003150400100328000000400600930710005400009000002600578680200100,841962753579834216263157489156328947728495631934716825417589362392641578685273194
402005010000080030000904802009020070310408090000070601006090003720103500001650040,482735916195286437673914852869521374317468295254379681546897123728143569931652748
006700200700003018839005000500800006064090087280016340001004000052900000040000695,416789253725463918839125764593847126164392587287516349971654832652938471348271695
109004800000087000073965210002000057504010903600090000008350090020608040031020600,159234876246187539873965214392846157584712963617593428468351792925678341731429685
002007005480260009005430000000000906030000208070586100904370601100600300007018020,612897435483265719795431862841723956536149278279586143954372681128654397367918524
240108000000009000000070362080000200900050746005002001070030680006005109810940073,243168957657329418198574362384617295921853746765492831579231684436785129812946573
016070000802609000900050203005134920061000008000000470200418600090023005043900700,516372894832649517974851263785134926461297358329586471257418639698723145143965782
001408360390007800500001004409000025020030780060025090017080602600709000000040010,271458369394267851586391274439876125125934786768125493917583642642719538853642917
160700280082010570540080060076009000900004025000630000053000049004208030000090700,169745283382916574547382961476529318931874625825631497253167849794258136618493752
374016000020000004001009705000200800800603900940000027005300010010085002060047003,374516289529738164681429735137294856852673941946851327795362418413985672268147593
002006108008200070390010500005400000100083704060750002051000900906004080800520360,572946138618235479394817526785492613129683754463751892251368947936174285847529361
600059080280000400000406009901000020006308097530700600014025030300040801005600700,647259183289173465153486279971564328426318597538792614714825936362947851895631742
070000490250000008008600372420001800600780010103092006000400030509030001001850900,376128495254973168918645372427361859695784213183592746862419537549237681731856924
120000040007020806050406090000030400490007001030508070200010087309700004700609520,126893745947125836853476192572931468498267351631548279265314987389752614714689523
930000200058000760060548010010930006400706082002000905000270890080610000000093007,934167258158329764267548319815932476493756182672481935346275891789614523521893647
810090300000010692602005400070060001038000500000840039006004980005031720047080006,814296375753418692692375418279563841438129567561847239126754983985631724347982156
060000500003160087009074020000850090020001600180700405050090003200400709400038001,762983514543162987819574326374856192925341678186729435651297843238415769497638251
600000302728401090050000080510700920300052018400900600090060040100800005067040200,641598372728431596953276184516784923379652418482913657295367841134829765867145239
040302090208070001005090670970005064620001800000030010300004905500100040007800003,746312598298576431135498672971285364623941857854637219312764985589123746467859123
063400900150067400000030062940003008830010027000025000080000046004700210700001030,263458971159267483478139562942673158835914627617825394581392746394786215726541839
080500402190003800035008016057000000002796003009201008400930200000805670070000090,786519432194623857235478916657384129812796543349251768461937285923845671578162394
070400009520060007903058210000201060058000003002345000700100084000090630160004900,876412359521963847943758216397281465458679123612345798739126584284597631165834972
